"MEAN OF STE","MEAN OF ZC","VARIANCE OF STE","VARIANCE OF ZC","Q(STE) AT 25%","Q(STE) AT 50%","Q(STE) AT 75%","Q(STE) AT 100%","Q(ZC) AT 25%","Q(ZC) AT 50%","Q(ZC) AT 75%","Q(ZC) AT 100%","LABEL"
"41.823040987305","83.090909090909","2833.9668774798","514.77272727273","1.4599329394077","10.386635863183","34.070262796098","86.583675290176","61.2","79.7","94.3","103.7","3"
"55.5385162378","77.69696969697","4372.2989089385","560.7803030303","0.98289482282232","14.679421781394","39.643443610614","110.33343847473","52.2","74.8","84.3","95.6","3"
"43.151796378719","77.787878787879","3283.0464621457","488.54734848485","1.6986281659962","6.9925446920606","33.254012671919","70.658965636308","56.4","69.7","81.8","100.3","3"
"35.842290275918","107.51515151515","3194.7446432657","1291.0700757576","1.1486661287348","7.0114370230149","18.778254411014","56.053908335478","76.2","91.7","105.9","138.7","3"
"34.683524308653","109.75757575758","2099.2446673416","2286.1893939394","0.8011036216253","6.8744437459498","22.83502646621","68.352547629479","64.5","79.7","116.3","149.8","3"
"39.852040631447","108.93939393939","3761.8445747979","2015.8087121212","0.65798175334831","3.6204815785341","22.525960687276","82.538355948982","77.1","90","106.5","122.9","3"
"34.539056698265","138.66666666667","2098.6697726696","3840.9166666667","1.4533653585403","9.1727375675928","29.719006364538","58.863040613542","78.1","99.4","142.7","185.8","3"
"34.539056698265","138.66666666667","2098.6697726696","3840.9166666667","1.4533653585403","9.1727375675928","29.719006364538","58.863040613542","78.1","99.4","142.7","185.8","3"
"34.252685765715","117.30303030303","2150.0798508552","2320.9678030303","2.0158889929351","9.1180893973227","28.534886213362","50.991482420267","78.1","98.7","111.2","146.9","3"
"66.657667787669","95.151515151515","8127.9661340981","1960.6950757576","2.0875237548703","8.6117680879192","47.684817997841","126.64795556862","62","78.7","95.3","108","3"
"42.394420292049","101.63636363636","3342.2260603667","2641.1761363636","2.0875237548703","7.392935479464","22.249704384615","97.581133334988","62","77.4","98.6","133.6","3"
"34.341964417156","111","2151.4283869845","1891.3125","2.0712959347512","7.0271338183296","18.467850047274","78.310787384814","70.6","87.3","111.3","157.4","3"
"23.774736663698","115.09090909091","1070.3569826136","2026.9602272727","2.2163834431691","7.2867556229664","20.117413192468","37.517406080217","76","97.7","115.5","145.8","3"
"64.794654906887","82.878787878788","8065.4884367569","892.29734848485","1.1149408817728","8.3312574099907","44.936740577243","102.4235433853","57.1","63.4","83.8","119.5","3"
"69.709623962234","101.69696969697","7113.0065023693","2129.6553030303","0.19620725950414","5.5527941374769","62.311026263301","164.49388982424","50.9","83.9","109","133.8","3"
"64.471491586015","95.030303030303","8106.3080043305","1974.8428030303","0.30229551736732","8.1936799411372","44.936740577243","102.4235433853","57.1","72.5","102.9","123.8","3"
"71.552204973712","94.151515151515","11376.922761401","1906.3200757576","0.40007795530928","4.6415419175805","23.536764053319","150.44853346038","55.3","77.4","90.9","122","3"
"66.568878965302","102.64864864865","12101.090945924","1758.6786786787","0.15716845940988","1.9520504291329","35.808578090581","120.07105618279","58.9","92","108.9","136.5","3"
"53.958782784289","109.51351351351","10035.874450562","3600.1456456456","0.2115927291062","1.2343034635572","19.296690953839","88.210872205006","53.9","87.1","107.8","150.1","3"
"52.959989843321","102.72972972973","6941.2304388235","2193.4249249249","0.15716845940988","1.696174845111","14.953637172492","126.79595064218","48.9","87","113.8","150.5","3"
"39.508541060221","115.16216216216","4628.2499551605","2582.3063063063","0.15347846498443","1.4678961682097","6.9722509886419","91.406563074936","59.7","102.3","137.7","162.4","3"
"64.126347963009","100.08108108108","13248.679418131","1678.1321321321","0.15122252965799","1.5111141964873","13.336173588988","126.86453399327","52.7","91","109","128","3"
"48.603441510978","102.72972972973","8852.4616973267","1644.3693693694","0.17013280285358","2.0924994930583","10.930549806652","65.161236974957","61.8","94","112.4","135.2","3"
"28.205737273337","105.48648648649","1151.6048875334","1377.478978979","2.0369064900201","9.0400358658575","18.574367572459","58.27342614432","70","90.3","124.8","144","3"
"53.843705975929","82.382978723404","2994.3975363495","843.45883441258","1.2344270494692","14.697498905003","66.187561574183","112.93358743365","55.5","67.9","85.7","107.6","3"
"54.5611291903","81.127659574468","3282.9441919436","667.50508788159","1.2648148410619","6.0353193209447","69.169906961502","113.43107822389","60.7","70.9","82.7","99","3"
"55.465652381005","78.744680851064","3033.1261171426","481.62904717854","1.9868875962604","14.735399580758","67.981447907058","103.24705153845","60.6","75.3","81.7","91.2","3"
"75.673852000959","72.957446808511","5197.410369366","433.25901942646","3.7741404712624","19.615403338528","93.731503655815","151.99461111199","50.9","69.3","76","93","3"
"72.163499709471","82.574468085106","5005.1201975852","854.77150786309","2.9289012085153","21.209265999672","97.406610330451","136.13089910943","60.9","67.6","90","103.1","3"
"62.011293631025","82.340425531915","2948.8045251817","688.79463459759","3.1282777952902","27.382703518267","91.206221224375","114.4308096909","58","70.4","88.7","109.3","3"
"67.762875057995","84.382978723404","3984.7964580981","857.63274745606","1.8820091052322","20.019885343187","89.067985320278","142.5600028272","57.9","69.6","89.5","118.3","3"
"50.177886883362","82.404255319149","3087.3698906383","732.33302497687","0.81211701875027","9.778598092976","52.652814836701","99.353516268837","54.8","74.9","87.5","108.7","3"
"59.923962095093","76.702127659575","3301.6827219378","560.43108233118","1.6539813732102","17.302066392006","77.436182291884","116.45946992847","55.6","71","77.7","92.1","3"
"42.620693538644","84.021276595745","2720.1715511417","577.67345050879","1.8457427548765","8.9820995172673","31.176732213183","102.79473162679","62","75.3","85","102.5","3"
"79.794068057667","86.875","8465.5991853498","445.24456521739","4.6923528078539","13.611648768069","64.289350458914","199.89672396506","69.4","82","86","96.8","4"
"55.564622893768","86.888888888889","6868.3789030453","1080.4102564103","0.89545899027344","3.3356541259482","16.80573511508","123.74004940826","63","72.9","84","99.5","4"
"62.667666502839","87.222222222222","7285.6126727028","1052.3333333333","1.4134192914915","7.003745564711","16.648691905013","182.39579875838","62.8","69.9","83.7","99.1","4"
"49.988426309715","78.37037037037","4984.4222159531","320.31908831909","2.3503758864695","5.8757258873657","18.400677517479","117.43197324945","65","72","76.7","96.5","4"
"54.61697571714","81.444444444444","5604.2764211215","586.79487179487","1.6869507520282","5.700451870614","23.979974365546","148.3126721357","63.9","69.3","75.7","106.2","4"
"65.584930747792","81.851851851852","8742.5193415476","577.59259259259","1.7184540247819","8.2308282275934","19.434223086652","145.94021179957","64","67.3","83.4","103.3","4"
"55.608100783494","85.518518518519","6337.892280049","683.18233618234","1.1266174662353","4.8786301703409","12.059493019593","168.49975590182","65.8","75.6","86.4","102.3","4"
